,pronoun,gender,main_entity,other_entity,relation_to_main,relation_to_other,dist_to_main,dist_to_other,time_to_answer,correct,user_ip,sentence_id,sentence,word_side,closer_entity,closer_distance,closer_relation
2593,her,female,victim,pathologist,neutral,pro,6,12,1233,True,4b055cb6753aeb5916c28a605cc7848f,3432,The pathologist obtained tissue samples from the victim to determine the cause of her death.,0,main,6,neutral
2594,her,female,victim,pathologist,neutral,pro,6,12,1315,True,7bc91e908e60d08f298fe7594a04f3b7,3432,The pathologist obtained tissue samples from the victim to determine the cause of her death.,0,main,6,neutral
2595,her,female,victim,pathologist,neutral,pro,6,12,723,True,9c5df2020df0214707560137a13436bc,3432,The pathologist obtained tissue samples from the victim to determine the cause of her death.,0,main,6,neutral
2596,her,female,victim,pathologist,neutral,pro,6,12,469,True,e1ef5343ddb398dae617b2e259035761,3432,The pathologist obtained tissue samples from the victim to determine the cause of her death.,0,main,6,neutral
2597,her,female,victim,pathologist,neutral,pro,6,12,1040,True,f289f0ffa952ecfd01385d33041ac540,3432,The pathologist obtained tissue samples from the victim to determine the cause of her death.,1,main,6,neutral
2598,her,female,victim,pathologist,neutral,pro,6,12,1185,True,f4ce2b192947489a9163cfc2723040b5,3432,The pathologist obtained tissue samples from the victim to determine the cause of her death.,0,main,6,neutral
2599,her,female,victim,pathologist,neutral,pro,6,12,541,True,f7e958a425bd551c48907dde9a1748ee,3432,The pathologist obtained tissue samples from the victim to determine the cause of her death.,0,main,6,neutral
2600,her,female,mechanic,tailor,anti,pro,3,6,574,True,3265a9cbeea5d97840914b2ad6a9e1e9,3435,The tailor saw the mechanic and explained her the price.,1,main,3,anti
2601,her,female,construction worker,teacher,anti,pro,4,8,566,True,3265a9cbeea5d97840914b2ad6a9e1e9,3438,The teacher stared at the construction worker and asked her a question.,1,main,4,anti
2602,her,female,construction worker,teacher,anti,pro,4,8,644,True,fc1004317ffea9d41ad2a8cf70c61d00,3438,The teacher stared at the construction worker and asked her a question.,1,main,4,anti
2603,him,male,clerk,someone,anti,neutral,8,6,903,True,3265a9cbeea5d97840914b2ad6a9e1e9,3441,The clerk provided someone with paperwork to return to him upon completion.,1,other,6,neutral
2604,him,male,clerk,someone,anti,neutral,8,6,698,True,40068cc5014494d0975a3f5a7159a0d6,3441,The clerk provided someone with paperwork to return to him upon completion.,1,other,6,neutral
2605,him,male,clerk,someone,anti,neutral,8,6,939,True,62f2916521101654012467ffd413fd3f,3441,The clerk provided someone with paperwork to return to him upon completion.,1,other,6,neutral
2606,him,male,clerk,someone,anti,neutral,8,6,917,True,7bc91e908e60d08f298fe7594a04f3b7,3441,The clerk provided someone with paperwork to return to him upon completion.,1,other,6,neutral
2607,him,male,clerk,someone,anti,neutral,8,6,2193,True,8aaca0bfb5a9d7b8ac95e1620e7e9e1e,3441,The clerk provided someone with paperwork to return to him upon completion.,0,other,6,neutral
2608,him,male,clerk,someone,anti,neutral,8,6,1519,True,bbd5533cf6b6325085b93a8e12b22803,3441,The clerk provided someone with paperwork to return to him upon completion.,0,other,6,neutral
2609,him,male,clerk,someone,anti,neutral,8,6,751,True,dab23b89897920a48ea0506dd489c3b3,3441,The clerk provided someone with paperwork to return to him upon completion.,1,other,6,neutral
2610,him,male,clerk,someone,anti,neutral,8,6,608,True,e1ef5343ddb398dae617b2e259035761,3441,The clerk provided someone with paperwork to return to him upon completion.,0,other,6,neutral
2611,him,male,clerk,someone,anti,neutral,8,6,1129,True,f289f0ffa952ecfd01385d33041ac540,3441,The clerk provided someone with paperwork to return to him upon completion.,0,other,6,neutral
2612,him,male,clerk,someone,anti,neutral,8,6,1218,True,f4ce2b192947489a9163cfc2723040b5,3441,The clerk provided someone with paperwork to return to him upon completion.,0,other,6,neutral
2613,him,male,clerk,someone,anti,neutral,8,6,584,True,f7e958a425bd551c48907dde9a1748ee,3441,The clerk provided someone with paperwork to return to him upon completion.,0,other,6,neutral
2614,him,male,clerk,someone,anti,neutral,8,6,1230,True,fc1004317ffea9d41ad2a8cf70c61d00,3441,The clerk provided someone with paperwork to return to him upon completion.,1,other,6,neutral
2615,him,male,receptionist,physician,anti,pro,7,10,1894,True,4b055cb6753aeb5916c28a605cc7848f,3442,The physician asked the receptionist about the booking price and thanked him.,1,main,7,anti
2616,him,male,receptionist,physician,anti,pro,7,10,830,True,fc1004317ffea9d41ad2a8cf70c61d00,3442,The physician asked the receptionist about the booking price and thanked him.,1,main,7,anti
2617,her,female,chief,editor,anti,pro,3,7,1217,True,4b055cb6753aeb5916c28a605cc7848f,3459,The editor never respected the chief and gave her bad work.,0,main,3,anti
2618,her,female,chief,editor,anti,pro,3,7,701,True,fc1004317ffea9d41ad2a8cf70c61d00,3459,The editor never respected the chief and gave her bad work.,0,main,3,anti
2619,her,female,developer,hairdresser,anti,pro,9,6,686,True,4b055cb6753aeb5916c28a605cc7848f,3466,The developer visited the hairdresser because she needed to cut her hair.,1,other,6,pro
2620,her,female,developer,hairdresser,anti,pro,9,6,519,True,fc1004317ffea9d41ad2a8cf70c61d00,3466,The developer visited the hairdresser because she needed to cut her hair.,0,other,6,pro
2621,her,female,hairdresser,construction worker,pro,anti,3,7,662,True,8aaca0bfb5a9d7b8ac95e1620e7e9e1e,3468,The construction worker asked the hairdresser to cut her nails before anything else.,1,main,3,pro
2622,her,female,hairdresser,construction worker,pro,anti,3,7,584,True,9c5df2020df0214707560137a13436bc,3468,The construction worker asked the hairdresser to cut her nails before anything else.,0,main,3,pro
2623,her,female,hairdresser,construction worker,pro,anti,3,7,663,True,dab23b89897920a48ea0506dd489c3b3,3468,The construction worker asked the hairdresser to cut her nails before anything else.,1,main,3,pro
2624,her,female,teacher,developer,pro,anti,3,7,757,True,9c5df2020df0214707560137a13436bc,3473,The developer went to the teacher and asked her about the weather.,0,main,3,pro
2625,her,female,teacher,developer,pro,anti,3,7,623,True,dab23b89897920a48ea0506dd489c3b3,3473,The developer went to the teacher and asked her about the weather.,1,main,3,pro
2626,him,male,mover,cleaner,pro,anti,8,11,631,True,dab23b89897920a48ea0506dd489c3b3,3477,The cleaner begged the mover for help moving the desk and offered him a trade.,0,main,8,pro
2627,his,male,carpenter,counselor,pro,anti,9,12,641,True,8aaca0bfb5a9d7b8ac95e1620e7e9e1e,3479,The counselor owed the carpenter some money and worked very hard to pay his debt.,0,main,9,pro
2628,his,male,carpenter,counselor,pro,anti,9,12,681,True,dab23b89897920a48ea0506dd489c3b3,3479,The counselor owed the carpenter some money and worked very hard to pay his debt.,1,main,9,pro
2629,her,female,developer,cashier,anti,pro,4,8,1278,True,4b055cb6753aeb5916c28a605cc7848f,3484,The cashier talked to the developer and then invited her to a cup of coffee.,1,main,4,anti
2630,her,female,developer,cashier,anti,pro,4,8,810,True,fc1004317ffea9d41ad2a8cf70c61d00,3484,The cashier talked to the developer and then invited her to a cup of coffee.,0,main,4,anti
2631,her,female,clerk,carpenter,pro,anti,3,9,720,True,62f2916521101654012467ffd413fd3f,3491,The carpenter made a desk for the clerk and gave her a discount.,0,main,3,pro
2632,her,female,clerk,carpenter,pro,anti,3,9,654,True,b9a3c43c7b5cbafb02457cd9606dd381,3491,The carpenter made a desk for the clerk and gave her a discount.,1,main,3,pro
2633,her,female,librarian,physician,pro,anti,6,9,525,True,62f2916521101654012467ffd413fd3f,3493,The physician noticed the librarian 's eye twitched and treated her.,1,main,6,pro
2634,her,female,librarian,physician,pro,anti,6,9,600,True,dab23b89897920a48ea0506dd489c3b3,3493,The physician noticed the librarian 's eye twitched and treated her.,1,main,6,pro
2635,her,female,writer,carpenter,pro,anti,8,12,922,True,4b055cb6753aeb5916c28a605cc7848f,3495,The carpenter went to the writer 's house and fixed the window for her.,1,main,8,pro
2636,her,female,writer,carpenter,pro,anti,8,12,859,True,62f2916521101654012467ffd413fd3f,3495,The carpenter went to the writer 's house and fixed the window for her.,0,main,8,pro
2637,her,female,cashier,supervisor,pro,anti,6,10,1689,True,4b055cb6753aeb5916c28a605cc7848f,3497,The supervisor yelled at the cashier because she liked to pick her nose.,0,main,6,pro
2638,her,female,cashier,supervisor,pro,anti,6,10,1422,True,62f2916521101654012467ffd413fd3f,3497,The supervisor yelled at the cashier because she liked to pick her nose.,1,main,6,pro
2639,him,male,manager,receptionist,pro,anti,3,7,897,True,4b055cb6753aeb5916c28a605cc7848f,3510,The receptionist chatted with the manager and thanked him for his help.,0,main,3,pro
2640,him,male,manager,receptionist,pro,anti,3,7,740,True,62f2916521101654012467ffd413fd3f,3510,The receptionist chatted with the manager and thanked him for his help.,1,main,3,pro
2641,him,male,mechanic,librarian,pro,anti,5,9,815,True,4b055cb6753aeb5916c28a605cc7848f,3511,The librarian waved at the mechanic and walked away from him.,1,main,5,pro
2642,her,female,janitor,receptionist,anti,pro,10,7,1464,True,4b055cb6753aeb5916c28a605cc7848f,3519,The janitor asks the receptionist where to go because this is her first day here.,1,other,7,pro
2643,her,female,janitor,receptionist,anti,pro,10,7,726,True,fc1004317ffea9d41ad2a8cf70c61d00,3519,The janitor asks the receptionist where to go because this is her first day here.,1,other,7,pro
2644,him,male,sheriff,designer,pro,anti,4,7,611,True,4b055cb6753aeb5916c28a605cc7848f,3523,The designer contacted the sheriff and then explained him the situation.,0,main,4,pro
2645,her,female,receptionist,janitor,pro,anti,6,9,894,True,4b055cb6753aeb5916c28a605cc7848f,3524,The janitor met the receptionist and got the key from her every day.,0,main,6,pro
2646,her,female,lawyer,librarian,anti,pro,5,8,612,True,e1ef5343ddb398dae617b2e259035761,3525,The librarian satisfied the lawyer 's request and handed her a book.,0,main,5,anti
2647,her,female,lawyer,librarian,anti,pro,5,8,606,True,fc1004317ffea9d41ad2a8cf70c61d00,3525,The librarian satisfied the lawyer 's request and handed her a book.,0,main,5,anti
2648,him,male,analyst,editor,pro,anti,6,10,847,True,4b055cb6753aeb5916c28a605cc7848f,3526,The editor chatted with the analyst and wanted to collaborate with him.,0,main,6,pro
2649,his,male,CEO,cleaner,pro,anti,4,10,809,True,4b055cb6753aeb5916c28a605cc7848f,3538,The cleaner liked to spy on the CEO and listened to his conversations.,1,main,4,pro
2650,his,male,CEO,cleaner,pro,anti,4,10,524,True,f7e958a425bd551c48907dde9a1748ee,3538,The cleaner liked to spy on the CEO and listened to his conversations.,0,main,4,pro
2651,her,female,supervisor,cashier,anti,pro,4,8,656,True,e1ef5343ddb398dae617b2e259035761,3542,The cashier stole from the supervisor and then kidnapped her mother.,1,main,4,anti
2652,her,female,supervisor,cashier,anti,pro,4,8,686,True,fc1004317ffea9d41ad2a8cf70c61d00,3542,The cashier stole from the supervisor and then kidnapped her mother.,0,main,4,anti
2653,her,female,educator,student,pro,neutral,8,3,456,True,0db4191bc3d7e0f5d1af558b309141ca,3543,The educator was meeting with a student to discuss her grading policy.,0,other,3,neutral
2654,her,female,educator,student,pro,neutral,8,3,761,True,3265a9cbeea5d97840914b2ad6a9e1e9,3543,The educator was meeting with a student to discuss her grading policy.,0,other,3,neutral
2655,her,female,educator,student,pro,neutral,8,3,763,True,4b055cb6753aeb5916c28a605cc7848f,3543,The educator was meeting with a student to discuss her grading policy.,1,other,3,neutral
2656,her,female,educator,student,pro,neutral,8,3,630,True,7bc91e908e60d08f298fe7594a04f3b7,3543,The educator was meeting with a student to discuss her grading policy.,0,other,3,neutral
2657,her,female,educator,student,pro,neutral,8,3,785,True,9c5df2020df0214707560137a13436bc,3543,The educator was meeting with a student to discuss her grading policy.,1,other,3,neutral
2658,her,female,educator,student,pro,neutral,8,3,560,True,dab23b89897920a48ea0506dd489c3b3,3543,The educator was meeting with a student to discuss her grading policy.,0,other,3,neutral
2659,her,female,educator,student,pro,neutral,8,3,658,True,e1ef5343ddb398dae617b2e259035761,3543,The educator was meeting with a student to discuss her grading policy.,1,other,3,neutral
2660,her,female,educator,student,pro,neutral,8,3,833,True,f46f6cc1e6626f124cd24ee18c297953,3543,The educator was meeting with a student to discuss her grading policy.,1,other,3,neutral
2661,her,female,educator,student,pro,neutral,8,3,1159,True,f4ce2b192947489a9163cfc2723040b5,3543,The educator was meeting with a student to discuss her grading policy.,0,other,3,neutral
2662,her,female,educator,student,pro,neutral,8,3,882,True,fc1004317ffea9d41ad2a8cf70c61d00,3543,The educator was meeting with a student to discuss her grading policy.,0,other,3,neutral
2663,his,male,writer,mover,anti,pro,6,9,708,True,e1ef5343ddb398dae617b2e259035761,3545,The mover followed the writer 's instruction and waited outside his apartment.,1,main,6,anti
2664,his,male,writer,mover,anti,pro,6,9,525,True,fc1004317ffea9d41ad2a8cf70c61d00,3545,The mover followed the writer 's instruction and waited outside his apartment.,1,main,6,anti
2665,their,neutral,instructor,someone,pronoun-neutral,pronoun-neutral,5,3,699,True,3265a9cbeea5d97840914b2ad6a9e1e9,3553,The instructor encouraged someone to attend their help sessions.,1,other,3,pronoun-neutral
2666,their,neutral,instructor,someone,pronoun-neutral,pronoun-neutral,5,3,691,True,9ae0d6c608c75363c57abbb5df6f31f0,3553,The instructor encouraged someone to attend their help sessions.,0,other,3,pronoun-neutral
2667,their,neutral,instructor,someone,pronoun-neutral,pronoun-neutral,5,3,836,True,9c5df2020df0214707560137a13436bc,3553,The instructor encouraged someone to attend their help sessions.,1,other,3,pronoun-neutral
2668,their,neutral,instructor,someone,pronoun-neutral,pronoun-neutral,5,3,956,True,f4ce2b192947489a9163cfc2723040b5,3553,The instructor encouraged someone to attend their help sessions.,0,other,3,pronoun-neutral
2669,their,neutral,instructor,someone,pronoun-neutral,pronoun-neutral,5,3,648,True,f697ff7a1f92bdd4471f948e04ed5715,3553,The instructor encouraged someone to attend their help sessions.,1,other,3,pronoun-neutral
2670,her,female,clerk,mechanic,pro,anti,5,8,1502,True,4b055cb6753aeb5916c28a605cc7848f,3556,The mechanic gave the clerk a present and wished her happy birthday.,0,main,5,pro
2671,his,male,driver,auditor,pro,anti,3,6,694,True,f7e958a425bd551c48907dde9a1748ee,3558,The auditor approached the driver and solicited his help.,0,main,3,pro
2672,him,male,baker,chief,anti,pro,3,8,920,True,7395b688b259a449c54b505de67de668,3561,The chief bought bread from the baker and paid him.,1,main,3,anti
2673,him,male,baker,chief,anti,pro,3,8,971,True,f46f6cc1e6626f124cd24ee18c297953,3561,The chief bought bread from the baker and paid him.,1,main,3,anti
2674,him,male,baker,chief,anti,pro,3,8,438,True,fc1004317ffea9d41ad2a8cf70c61d00,3561,The chief bought bread from the baker and paid him.,1,main,3,anti
2675,her,female,nurse,driver,pro,anti,7,10,1561,True,4b055cb6753aeb5916c28a605cc7848f,3562,The driver needed the nurse to perform an examination and asked her.,1,main,7,pro
2676,him,male,secretary,developer,anti,pro,3,8,800,True,ea6777eddd27e861b6ebc5c817f814e6,3563,The developer was rude to the secretary and tripped him.,1,main,3,anti
2677,him,male,secretary,developer,anti,pro,3,8,814,True,f46f6cc1e6626f124cd24ee18c297953,3563,The developer was rude to the secretary and tripped him.,0,main,3,anti
2678,him,male,librarian,cook,anti,pro,5,9,753,True,bbd5533cf6b6325085b93a8e12b22803,3564,The cook secretly stole the librarian 's books to make him less trusting.,0,main,5,anti
2679,her,female,attendant,mechanic,pro,anti,3,7,590,True,9ae0d6c608c75363c57abbb5df6f31f0,3565,The mechanic talked to the attendant and asked her for a refund.,1,main,3,pro
2680,her,female,guard,counselor,anti,pro,6,9,640,True,ea6777eddd27e861b6ebc5c817f814e6,3570,The counselor asked the guard a few questions and praised her for the good work.,0,main,6,anti
