,pronoun,gender,main_entity,relation_to_main,dist_to_main,time_to_answer,correct,user_ip,sentence_id,sentence,word_side
2434,she,she,cook,anti,4,753.0,True,e2b31134ddce117fca635cc6d8b14b03,228,"The cook tastes the food she prepares, and by this frequent tasting she destroys both the relish for her meals and health.",1.0
2435,she,she,coach,anti,15,640.0,True,ea6777eddd27e861b6ebc5c817f814e6,262,"Bauman's coach at Drake, Carole Baumgarten, later said of Bauman, ``In my 12 years at Drake, she was the purest shooter that we ever had.",1.0
2436,she,she,coach,anti,15,1832.0,True,f3276b3d2021fd87259810574797f8b4,262,"Bauman's coach at Drake, Carole Baumgarten, later said of Bauman, ``In my 12 years at Drake, she was the purest shooter that we ever had.",0.0
2437,her,her,painter,anti,5,468.0,True,1f7aac2f3a4d09db353aaadba0f57ee0,551,Edith Branson (1891-1976) was an American painter who was known for her use of color to convey emotions.,1.0
2438,her,her,painter,anti,5,443.0,True,6b5cb0ec884eec6372eac653fc4f1d8e,551,Edith Branson (1891-1976) was an American painter who was known for her use of color to convey emotions.,1.0
2439,her,her,painter,anti,5,529.0,True,c17d279da49e709638f42e292543b334,551,Edith Branson (1891-1976) was an American painter who was known for her use of color to convey emotions.,1.0
2440,her,her,painter,anti,5,665.0,True,d648d0b729c06f20aaa219368992a9d1,551,Edith Branson (1891-1976) was an American painter who was known for her use of color to convey emotions.,0.0
2441,her,her,builder,anti,4,635.0,True,035bdfe202e3fd359e6a8ba379e88dd4,685,"The builder was paid for her construction, with the Admiralty paying another to fit her out.",0.0
2442,her,her,builder,anti,4,520.0,True,6dfde7afac417f804bbee5fe91ac27cd,685,"The builder was paid for her construction, with the Admiralty paying another to fit her out.",1.0
2443,her,her,builder,anti,4,473.0,True,6fcb4dcbc1410bc056b5762f047c4f29,685,"The builder was paid for her construction, with the Admiralty paying another to fit her out.",0.0
2444,her,her,builder,anti,4,644.0,True,89bb397c8dd69b78571f586522288335,685,"The builder was paid for her construction, with the Admiralty paying another to fit her out.",1.0
2445,her,her,builder,anti,4,625.0,True,9962e8a878efc4bd41a392780885f015,685,"The builder was paid for her construction, with the Admiralty paying another to fit her out.",1.0
2446,her,her,builder,anti,4,659.0,True,c17d279da49e709638f42e292543b334,685,"The builder was paid for her construction, with the Admiralty paying another to fit her out.",0.0
2447,her,her,builder,anti,4,1385.0,True,d00696adf8dd1f96878d06dbb74a3b48,685,"The builder was paid for her construction, with the Admiralty paying another to fit her out.",1.0
2448,her,her,builder,anti,4,542.0,True,d648d0b729c06f20aaa219368992a9d1,685,"The builder was paid for her construction, with the Admiralty paying another to fit her out.",1.0
2449,her,her,builder,anti,4,568.0,True,ea6777eddd27e861b6ebc5c817f814e6,685,"The builder was paid for her construction, with the Admiralty paying another to fit her out.",1.0
2450,she,she,president,anti,5,654.0,True,035bdfe202e3fd359e6a8ba379e88dd4,1022,"The attorney had been describing how he relied on a report from the police on how such items were displayed in a store, and the village president had similarly explained how she had relied on expertise from the police that she did not herself possess to inform her vote in favor of the ordinance.",0.0
2451,she,she,president,anti,5,676.0,True,1f7aac2f3a4d09db353aaadba0f57ee0,1022,"The attorney had been describing how he relied on a report from the police on how such items were displayed in a store, and the village president had similarly explained how she had relied on expertise from the police that she did not herself possess to inform her vote in favor of the ordinance.",0.0
2452,she,she,president,anti,5,734.0,True,6b5cb0ec884eec6372eac653fc4f1d8e,1022,"The attorney had been describing how he relied on a report from the police on how such items were displayed in a store, and the village president had similarly explained how she had relied on expertise from the police that she did not herself possess to inform her vote in favor of the ordinance.",0.0
2453,she,she,president,anti,5,708.0,True,89bb397c8dd69b78571f586522288335,1022,"The attorney had been describing how he relied on a report from the police on how such items were displayed in a store, and the village president had similarly explained how she had relied on expertise from the police that she did not herself possess to inform her vote in favor of the ordinance.",0.0
2454,she,she,president,anti,5,762.0,True,9962e8a878efc4bd41a392780885f015,1022,"The attorney had been describing how he relied on a report from the police on how such items were displayed in a store, and the village president had similarly explained how she had relied on expertise from the police that she did not herself possess to inform her vote in favor of the ordinance.",1.0
2455,she,she,president,anti,5,593.0,True,c17d279da49e709638f42e292543b334,1022,"The attorney had been describing how he relied on a report from the police on how such items were displayed in a store, and the village president had similarly explained how she had relied on expertise from the police that she did not herself possess to inform her vote in favor of the ordinance.",1.0
2456,she,she,president,anti,5,688.0,True,d00696adf8dd1f96878d06dbb74a3b48,1022,"The attorney had been describing how he relied on a report from the police on how such items were displayed in a store, and the village president had similarly explained how she had relied on expertise from the police that she did not herself possess to inform her vote in favor of the ordinance.",0.0
2457,she,she,president,anti,5,646.0,True,ea8afb9686e38991393dbb16e6da7735,1022,"The attorney had been describing how he relied on a report from the police on how such items were displayed in a store, and the village president had similarly explained how she had relied on expertise from the police that she did not herself possess to inform her vote in favor of the ordinance.",1.0
2458,her,her,officer,anti,-7,578.0,True,035bdfe202e3fd359e6a8ba379e88dd4,1345,As she yelled ``Press!`` she was knocked down and told to put her face in the ground while another officer dragged her backward by her leg across the pavement.,0.0
2459,her,her,officer,anti,-7,575.0,True,6b5cb0ec884eec6372eac653fc4f1d8e,1345,As she yelled ``Press!`` she was knocked down and told to put her face in the ground while another officer dragged her backward by her leg across the pavement.,1.0
2460,her,her,officer,anti,-7,1597.0,True,89bb397c8dd69b78571f586522288335,1345,As she yelled ``Press!`` she was knocked down and told to put her face in the ground while another officer dragged her backward by her leg across the pavement.,1.0
2461,she,she,president,anti,5,754.0,True,95867c05e9a72894b14350a3404bdf78,1022,"The attorney had been describing how he relied on a report from the police on how such items were displayed in a store, and the village president had similarly explained how she had relied on expertise from the police that she did not herself possess to inform her vote in favor of the ordinance.",0.0
2462,her,her,officer,anti,-7,624.0,True,9962e8a878efc4bd41a392780885f015,1345,As she yelled ``Press!`` she was knocked down and told to put her face in the ground while another officer dragged her backward by her leg across the pavement.,1.0
2463,her,her,officer,anti,-7,1819.0,True,d00696adf8dd1f96878d06dbb74a3b48,1345,As she yelled ``Press!`` she was knocked down and told to put her face in the ground while another officer dragged her backward by her leg across the pavement.,1.0
2464,her,her,officer,anti,-7,721.0,True,ea6777eddd27e861b6ebc5c817f814e6,1345,As she yelled ``Press!`` she was knocked down and told to put her face in the ground while another officer dragged her backward by her leg across the pavement.,0.0
2465,her,her,officer,anti,-7,551.0,True,f3276b3d2021fd87259810574797f8b4,1345,As she yelled ``Press!`` she was knocked down and told to put her face in the ground while another officer dragged her backward by her leg across the pavement.,1.0
2466,her,her,officer,anti,2,733.0,True,035bdfe202e3fd359e6a8ba379e88dd4,1513,She applies for a position at Sun Hill as a Police Community Support Officer and her potential to become a police constable is then recognised by Sergeant Dale Smith.,1.0
2467,her,her,officer,anti,2,516.0,True,1f7aac2f3a4d09db353aaadba0f57ee0,1513,She applies for a position at Sun Hill as a Police Community Support Officer and her potential to become a police constable is then recognised by Sergeant Dale Smith.,0.0
2468,her,her,officer,anti,2,1072.0,True,40068cc5014494d0975a3f5a7159a0d6,1513,She applies for a position at Sun Hill as a Police Community Support Officer and her potential to become a police constable is then recognised by Sergeant Dale Smith.,0.0
2469,her,her,officer,anti,2,979.0,True,4540c7b3bd418364af0e884d9c4ecd15,1513,She applies for a position at Sun Hill as a Police Community Support Officer and her potential to become a police constable is then recognised by Sergeant Dale Smith.,0.0
2470,her,her,officer,anti,2,699.0,True,6b5cb0ec884eec6372eac653fc4f1d8e,1513,She applies for a position at Sun Hill as a Police Community Support Officer and her potential to become a police constable is then recognised by Sergeant Dale Smith.,1.0
2471,her,her,officer,anti,-7,724.0,True,95867c05e9a72894b14350a3404bdf78,1345,As she yelled ``Press!`` she was knocked down and told to put her face in the ground while another officer dragged her backward by her leg across the pavement.,0.0
2472,her,her,officer,anti,2,450.0,True,d36520462f0b578647dee8534591e6b2,1513,She applies for a position at Sun Hill as a Police Community Support Officer and her potential to become a police constable is then recognised by Sergeant Dale Smith.,1.0
2473,her,her,officer,anti,2,583.0,True,d648d0b729c06f20aaa219368992a9d1,1513,She applies for a position at Sun Hill as a Police Community Support Officer and her potential to become a police constable is then recognised by Sergeant Dale Smith.,0.0
2474,her,her,officer,anti,2,496.0,True,ea6777eddd27e861b6ebc5c817f814e6,1513,She applies for a position at Sun Hill as a Police Community Support Officer and her potential to become a police constable is then recognised by Sergeant Dale Smith.,1.0
2475,her,her,manager,anti,15,432.0,True,035bdfe202e3fd359e6a8ba379e88dd4,339,A dental hygienist manager of an oral medicine service that provides clinical care for transplant patients describes how her position within a cancer research center has evolved.,0.0
2476,her,her,officer,anti,2,743.0,True,48ae7ac422e782d05407dc797ce71979,1513,She applies for a position at Sun Hill as a Police Community Support Officer and her potential to become a police constable is then recognised by Sergeant Dale Smith.,0.0
2477,her,her,manager,anti,15,679.0,True,6b5cb0ec884eec6372eac653fc4f1d8e,339,A dental hygienist manager of an oral medicine service that provides clinical care for transplant patients describes how her position within a cancer research center has evolved.,1.0
2478,her,her,officer,anti,2,815.0,True,95867c05e9a72894b14350a3404bdf78,1513,She applies for a position at Sun Hill as a Police Community Support Officer and her potential to become a police constable is then recognised by Sergeant Dale Smith.,1.0
2479,her,her,officer,anti,2,568.0,True,9798f23885a95a3a4f0050fa74246a80,1513,She applies for a position at Sun Hill as a Police Community Support Officer and her potential to become a police constable is then recognised by Sergeant Dale Smith.,0.0
2480,her,her,manager,anti,15,744.0,True,9962e8a878efc4bd41a392780885f015,339,A dental hygienist manager of an oral medicine service that provides clinical care for transplant patients describes how her position within a cancer research center has evolved.,0.0
2481,her,her,manager,anti,15,513.0,True,c17d279da49e709638f42e292543b334,339,A dental hygienist manager of an oral medicine service that provides clinical care for transplant patients describes how her position within a cancer research center has evolved.,0.0
2482,her,her,officer,anti,2,512.0,True,ea6777eddd27e861b6ebc5c817f814e6,1513,She applies for a position at Sun Hill as a Police Community Support Officer and her potential to become a police constable is then recognised by Sergeant Dale Smith.,0.0
